RC_ID,H3_count,Retail_N,Area_km2
RC_EW_4855,7,24,0.013597995
RC_EW_4856,8,19,0.015611236
RC_EW_5511,5,9,0.00965424
RC_EW_5843,1,15,0.001920308
RC_EW_5844,1,1,0.001905981
RC_EW_5845,1,57,0.001959692
RC_SC_163,7,0,0.013062865
RC_EW_5189,5,17,0.009693946
RC_EW_4862,44,4,0.08517513
RC_EW_5849,1,16,0.001884403
RC_EW_5191,45,41,0.086951151
RC_EW_4865,24,87,0.046532721
RC_EW_5193,56,59,0.108169694
RC_EW_5852,1,18,0.001938463
RC_EW_5631,16,13,0.032034449
RC_EW_924,9,9,0.017085686
RC_SC_171,6,0,0.011227129
RC_EW_5634,5,22,0.009895105
RC_EW_4871,83,37,0.161202994
RC_EW_5527,6,26,0.011601378
RC_EW_5859,1,27,0.001891234
RC_EW_820,9,18,0.017171357
RC_EW_5860,1,15,0.001949291
RC_EW_822,12,23,0.022894021
RC_EW_823,6,24,0.011451884
RC_EW_5863,1,22,0.001918987
RC_EW_5205,3,12,0.005818174
RC_EW_5865,1,18,0.001925331
RC_EW_5644,31,36,0.061086643
RC_EW_5867,1,22,0.001985928
RC_EW_5209,46,108,0.08894923
RC_SC_184,19,0,0.035541588
RC_EW_587,7,24,0.013508816
RC_EW_5211,4,15,0.007765244
RC_EW_4886,7,12,0.013631987
RC_EW_4887,7,15,0.013637518
RC_EW_4888,32,101,0.06227049
RC_EW_4889,36,100,0.070357617
RC_SC_190,9,0,0.016858592
RC_EW_5876,1,18,0.001929562
RC_EW_619,3,16,0.005761893
RC_EW_5547,2,17,0.003867855
RC_EW_522,5,19,0.009608058
RC_EW_84,42,109,0.078517921
RC_EW_5880,1,30,0.001911458
RC_SC_197,12,0,0.0224491
RC_EW_5882,1,23,0.001946412
RC_SC_198,7,0,0.013074284
RC_EW_4899,22,38,0.042998967
RC_EW_5885,1,30,0.001939755
RC_EW_5886,1,18,0.001941027
RC_EW_4900,11,29,0.021536575
RC_EW_4901,37,80,0.072368614
RC_EW_5889,1,24,0.001910034
RC_EW_4903,10,23,0.019548734
RC_SC_205,20,0,0.037455058
RC_EW_5891,1,20,0.001889271
RC_EW_4906,11,52,0.021396374
RC_EW_5893,1,19,0.001890511
RC_EW_4908,9,10,0.017450058
RC_EW_5895,1,27,0.001919557
RC_EW_5237,5,23,0.009700264
RC_EW_5238,7,26,0.013571616
RC_EW_4911,8,15,0.015545244
RC_EW_5899,1,15,0.001953375
RC_SC_214,4,0,0.00750137
RC_EW_4914,28,49,0.05437336
RC_EW_5242,5,12,0.009703897
RC_EW_4916,8,22,0.015538829
RC_EW_4917,4,0,0.007813405
RC_SC_22,34,0,0.064516352
RC_EW_5904,1,24,0.001963778
RC_EW_5905,1,15,0.001963615
RC_EW_5906,1,26,0.001962215
RC_EW_4921,40,15,0.077981986
RC_EW_4922,4,25,0.007832966
RC_EW_5579,9,32,0.017431045
RC_EW_871,2,36,0.003830553
RC_EW_5910,1,74,0.001983359
RC_EW_5911,1,73,0.001940314
RC_EW_5912,1,27,0.001942007
RC_SC_23,11,0,0.021031409
RC_EW_5913,1,21,0.001956684
RC_EW_5915,1,15,0.001935762
RC_EW_4930,4,37,0.007817705
RC_EW_4931,3,19,0.005870313
RC_EW_88,23,42,0.043163631
RC_EW_4933,4,18,0.007826769
RC_SC_236,26,0,0.048539229
RC_EW_5920,1,40,0.001959905
RC_EW_5921,1,28,0.001954961
RC_EW_4937,9,19,0.017560171
RC_EW_5593,26,70,0.05039156
RC_EW_886,42,39,0.080096867
RC_EW_5925,1,25,0.001955238
RC_EW_5705,2,37,0.003764015
RC_EW_4941,99,27,0.192937708
RC_EW_89,12,52,0.022624884
RC_EW_5599,29,49,0.056072034
RC_EW_593,9,45,0.017332046
RC_EW_5930,1,61,0.0019571
RC_EW_4946,202,1,0.393278276
RC_EW_5932,1,38,0.001957797
RC_EW_5602,7,0,0.013568477
RC_EW_4949,39,103,0.075883381
RC_EW_897,4,18,0.00766006
RC_EW_4950,7,20,0.013668359
RC_EW_5937,1,23,0.001947303
RC_EW_528,9,31,0.017270496
RC_EW_5280,12,29,0.023204611
RC_EW_594,3,19,0.00579032
RC_EW_4955,65,17,0.126955387
RC_SC_258,17,0,0.031834341
RC_EW_5941,1,34,0.001940304
RC_EW_686,36,18,0.069467944
RC_EW_4959,51,0,0.09967813
RC_EW_496,17,10,0.032565584
RC_EW_4960,4,11,0.00784526
RC_EW_4961,5,29,0.009824947
RC_EW_4962,3,0,0.005892485
RC_EW_4963,52,0,0.101684894
RC_EW_5619,12,63,0.023950525
RC_EW_910,19,12,0.036215248
RC_EW_4966,8,49,0.015678974
RC_EW_5952,1,17,0.001944687
RC_EW_5953,1,22,0.002009998
RC_EW_915,15,65,0.028611186
RC_EW_916,6,14,0.011450006
RC_EW_5956,1,16,0.001964755
RC_EW_4971,39,33,0.076265273
RC_EW_596,52,65,0.100003946
RC_EW_4973,8,12,0.015660471
RC_EW_4974,7,34,0.01371199
RC_EW_5301,11,23,0.021322001
RC_EW_598,9,39,0.017356252
RC_EW_5194,19,30,0.036721076
RC_EW_5522,5,12,0.009661535
RC_EW_706,6,22,0.011589651
RC_EW_707,5,15,0.009660786
RC_EW_4980,8,18,0.015653386
RC_EW_928,5,23,0.009520366
RC_EW_5309,9,27,0.01742661
RC_EW_601,7,51,0.013498054
RC_EW_930,5,33,0.009513807
RC_EW_931,3,17,0.005712807
RC_EW_604,5,32,0.009645159
RC_EW_605,10,63,0.019284669
RC_EW_4988,7,38,0.013725282
RC_EW_607,4,15,0.007714973
RC_SC_49,6,0,0.011381236
RC_EW_5317,5,19,0.009714351
RC_EW_5646,3,24,0.005961855
RC_EW_610,5,18,0.009580421
RC_EW_4993,28,63,0.054721084
RC_EW_940,43,6,0.082013825
RC_EW_4995,5,8,0.009799293
RC_EW_4996,30,10,0.058571048
RC_EW_615,6,24,0.01148392
RC_EW_4998,6,19,0.011751279
RC_EW_617,11,52,0.0210702
RC_EW_618,4,16,0.007680114
RC_EW_728,71,4,0.134266052
RC_EW_62,29,38,0.059736022
RC_EW_620,15,79,0.028752694
RC_EW_5001,7,16,0.013715986
RC_EW_950,6,22,0.011481297
RC_EW_5003,8,17,0.015666057
RC_EW_5660,20,66,0.037145543
RC_EW_625,17,38,0.03257326
RC_EW_5334,3,15,0.005821055
RC_EW_5007,2,14,0.003904622
RC_EW_628,4,15,0.007676472
RC_SC_313,4,0,0.007507108
RC_EW_63,6,21,0.01238689
RC_EW_5448,6,33,0.01168031
RC_EW_5011,3,17,0.00585837
RC_EW_5012,6,32,0.011705899
RC_EW_633,2,17,0.003844822
RC_EW_962,15,10,0.028654588
RC_EW_635,55,14,0.105102747
RC_EW_5344,16,40,0.030916058
RC_SC_321,5,0,0.009419616
RC_EW_638,7,15,0.013410837
RC_SC_323,6,0,0.011277067
RC_EW_5348,6,15,0.011609995
RC_EW_5020,20,28,0.0389154
RC_EW_5021,8,16,0.015608542
RC_SC_327,5,0,0.009267203
RC_EW_643,8,45,0.015347775
RC_SC_329,6,0,0.011113565
RC_EW_5681,3,13,0.005631048
RC_EW_5354,25,60,0.048307867
RC_EW_647,3,14,0.005751787
RC_EW_648,63,31,0.120474371
RC_EW_649,9,44,0.017246309
RC_EW_503,5,14,0.009605761
RC_EW_650,14,63,0.026936833
RC_EW_5031,5,12,0.009746611
RC_EW_652,8,46,0.015374095
RC_EW_653,8,29,0.015397557
RC_EW_5034,19,126,0.036986208
RC_EW_655,10,31,0.019221477
RC_EW_984,8,25,0.015419777
RC_EW_766,4,18,0.007620686
RC_SC_342,21,101,0.038916088
RC_EW_5039,10,24,0.019459736
RC_EW_66,8,49,0.01651619
RC_EW_5369,22,57,0.042508158
RC_EW_537,4,20,0.007733157
RC_EW_5042,17,102,0.03312558
RC_EW_991,6,30,0.011596741
RC_EW_992,20,54,0.038444636
RC_EW_665,3,17,0.005771513
RC_SC_131,11,0,0.021260738
RC_EW_5047,13,17,0.025338063
RC_EW_668,5,16,0.009615428
RC_SC_134,65,0,0.123809407
RC_EW_5378,12,15,0.023210876
RC_EW_5050,7,0,0.013609867
RC_NI_111,138,0,0.274534478
RC_NI_124,30,0,0.058983733
RC_EW_5053,2,18,0.003900891
RC_EW_5710,4,13,0.007517939
RC_NI_131,119,0,0.233598356
RC_EW_785,62,46,0.117858541
RC_SC_361,38,0,0.069059636
RC_EW_678,7,31,0.013569566
RC_EW_5059,7,19,0.013634918
RC_EW_679,6,9,0.011625175
RC_EW_680,31,58,0.059737154
RC_EW_681,2,16,0.003869061
RC_EW_5390,17,50,0.03291113
RC_EW_5063,3,15,0.005847215
RC_EW_5392,6,20,0.011615899
RC_NI_214,8,0,0.015919386
RC_EW_5831,1,15,0.002011687
RC_EW_5395,34,62,0.065628731
RC_EW_5834,1,0,0.002007198
RC_EW_5069,8,25,0.015574606
RC_EW_69,5,16,0.010311268
RC_EW_690,21,21,0.040312043
RC_EW_691,3,10,0.005765077
RC_SC_376,7,0,0.012671598
RC_NI_293,20,0,0.039362791
RC_EW_694,20,59,0.038315209
RC_NI_301,136,0,0.267284481
RC_EW_696,4,24,0.007689407
RC_EW_5077,15,61,0.029331573
RC_EW_698,5,12,0.009599879
RC_EW_699,49,34,0.093841722
RC_EW_508,7,43,0.013424464
RC_EW_70,7,43,0.014437106
RC_SC_386,33,0,0.059678334
RC_EW_701,11,30,0.021112674
RC_EW_702,8,16,0.01537591
RC_EW_703,5,21,0.009612533
RC_EW_5302,13,29,0.025193308
RC_EW_922,154,7,0.291306987
RC_EW_599,4,15,0.007716781
RC_EW_5414,4,16,0.007772916
RC_NI_407,12,0,0.023681062
RC_NI_414,7,0,0.013834412
RC_EW_5747,24,51,0.044776713
RC_NI_434,19,0,0.03744828
RC_EW_5092,9,30,0.017778898
RC_SC_44,8,0,0.015170349
RC_SC_45,19,0,0.036028046
RC_EW_5422,10,25,0.019406139
RC_SC_47,8,0,0.015181124
RC_EW_5424,7,17,0.013602134
RC_SC_180,13,0,0.024318916
RC_EW_5426,13,31,0.025250663
RC_EW_5756,5,9,0.009349166
RC_EW_719,3,18,0.005788149
RC_NI_467,8,0,0.01579045
RC_EW_5759,3,15,0.005618654
RC_EW_722,6,21,0.01138501
RC_EW_5103,7,11,0.013713002
RC_EW_5104,22,30,0.043034866
RC_SC_57,24,0,0.045501651
RC_SC_58,17,0,0.032267144
RC_EW_5764,5,12,0.009356823
RC_EW_5217,3,16,0.005825134
RC_EW_5218,12,26,0.023248438
RC_NI_50,10,0,0.019873967
RC_EW_730,3,17,0.00570172
RC_EW_5769,8,20,0.014966532
RC_NI_531,21,0,0.041298299
RC_EW_951,7,28,0.013352151
RC_EW_5223,3,17,0.00581719
RC_EW_5115,9,36,0.017378796
RC_SC_68,6,0,0.011408142
RC_NI_560,28,0,0.054958923
RC_NI_57,84,0,0.166381016
RC_NI_67,6,0,0.011875492
RC_EW_849,2,15,0.003829252
RC_EW_85,6,28,0.011298265
RC_EW_545,35,22,0.06728117
RC_EW_5122,12,41,0.023190305
RC_EW_5123,3,12,0.005807401
RC_SC_100,20,0,0.036601644
RC_EW_5453,7,15,0.013637452
RC_EW_746,17,16,0.032136874
RC_EW_747,15,43,0.02835233
RC_EW_748,111,24,0.209346085
RC_EW_5129,4,9,0.007739266
RC_SC_106,17,0,0.030329568
RC_EW_5130,5,13,0.009678524
RC_SC_83,9,0,0.017057622
RC_EW_5460,38,59,0.073554309
RC_SC_109,28,0,0.049361416
RC_EW_5134,18,5,0.034829533
RC_EW_5463,12,20,0.023268484
RC_SC_112,14,0,0.0250322
RC_EW_5137,19,11,0.036759071
RC_EW_758,27,27,0.051397058
RC_EW_759,2,23,0.003825213
RC_EW_5468,7,16,0.013581242
RC_EW_760,9,36,0.017168851
RC_EW_547,22,15,0.042348883
RC_EW_762,109,11,0.206977788
RC_EW_580,2,21,0.003871635
RC_EW_5472,10,21,0.019399807
RC_EW_874,14,86,0.026786864
RC_SC_340,12,0,0.022261085
RC_EW_5803,5,14,0.009415733
RC_SC_99,6,0,0.011103121
RC_SC_125,84,0,0.153802892
RC_EW_515,96,15,0.18328928
RC_EW_5479,9,35,0.01746634
RC_SC_127,149,0,0.27160947
RC_SC_129,6,0,0.010841893
RC_SC_13,85,0,0.161877594
RC_EW_5482,17,0,0.03295513
RC_EW_884,17,51,0.032536199
RC_SC_132,8,0,0.015187592
RC_SC_24,24,132,0.045910421
RC_EW_5924,1,15,0.001875336
RC_SC_242,19,0,0.035689373
RC_EW_5816,1,18,0.001956003
RC_EW_780,5,17,0.009544433
RC_EW_781,22,46,0.041865901
RC_EW_782,2,0,0.003819969
RC_EW_783,7,13,0.013325724
RC_SC_140,160,0,0.305616137
RC_EW_5931,1,27,0.001923957
RC_EW_786,9,18,0.017127461
RC_EW_787,30,70,0.057049117
RC_EW_5168,33,93,0.06369579
RC_EW_5169,5,0,0.009665386
RC_EW_5826,1,18,0.001983093
RC_EW_5170,5,15,0.009661303
RC_EW_5171,2,38,0.003884716
RC_EW_550,4,17,0.007723196
RC_SC_149,6,0,0.011394408
RC_EW_5940,1,17,0.001949168
RC_EW_902,5,14,0.009569
RC_EW_796,16,21,0.030443998
RC_SC_260,6,0,0.011235598
RC_EW_906,9,24,0.017181613
RC_EW_907,45,18,0.085665333
RC_EW_518,5,19,0.009640823
RC_EW_5838,1,21,0.001995826
RC_SC_265,3,0,0.005630276
RC_EW_801,15,12,0.02853703
RC_EW_802,37,0,0.070292728
RC_EW_5841,1,16,0.001968789
RC_SC_160,7,0,0.013031326
RC_EW_5186,21,64,0.040725268
RC_EW_5514,4,13,0.007726968
RC_EW_5624,5,14,0.010001883
RC_EW_5298,48,44,0.092843288
RC_SC_165,15,0,0.027907492
RC_EW_5190,52,2,0.100371441
RC_EW_81,10,67,0.020595795
RC_SC_167,14,0,0.026086882
RC_EW_5520,7,18,0.013528927
RC_NI_384,118,0,0.232208054
RC_EW_812,5,9,0.009527672
RC_EW_813,7,29,0.013341931
RC_EW_5560,15,7,0.028937258
RC_EW_5415,14,21,0.027120129
RC_EW_818,8,12,0.015267007
RC_EW_5857,1,32,0.002071493
RC_SC_173,30,0,0.056012647
RC_EW_5529,31,42,0.0598328
RC_SC_176,7,0,0.013089856
RC_SC_177,12,0,0.022427294
RC_EW_5531,5,28,0.009678472
RC_EW_5532,6,11,0.011597451
RC_EW_5533,45,100,0.086733811
RC_EW_935,9,50,0.017219102
RC_NI_452,3,0,0.005930889
RC_SC_182,10,0,0.018703889
RC_SC_183,17,0,0.031823105
RC_EW_5868,1,15,0.001986794
RC_EW_830,2,12,0.003823126
RC_SC_186,9,0,0.016838977
RC_EW_5212,17,61,0.032916093
RC_EW_5213,11,49,0.021344854
RC_EW_5542,2,20,0.003879341
RC_EW_5873,1,44,0.001940604
RC_EW_5874,1,25,0.001888586
RC_EW_5326,22,53,0.042625869
RC_EW_5655,4,3,0.007943722
RC_EW_5877,1,17,0.001921322
RC_EW_5548,19,26,0.036597128
RC_SC_194,4,0,0.007499431
RC_SC_196,7,0,0.013095675
RC_SC_63,32,0,0.060597807
RC_SC_308,5,0,0.009371868
RC_SC_31,5,0,0.009470975
RC_EW_5553,3,19,0.005801823
RC_EW_5554,6,39,0.0115979
RC_EW_5227,11,71,0.021324216
RC_EW_5556,5,32,0.009664682
RC_EW_5776,7,33,0.01309133
RC_SC_70,16,0,0.030377836
RC_EW_5230,17,104,0.03290771
RC_EW_589,3,20,0.005798017
RC_SC_243,45,0,0.084429793
RC_EW_853,6,46,0.011473543
RC_EW_5234,12,45,0.023264124
RC_EW_854,5,26,0.009570425
RC_SC_21,11,0,0.020938154
RC_EW_965,10,21,0.019213555
RC_EW_857,9,38,0.017228468
RC_EW_859,5,30,0.009562333
RC_EW_86,9,34,0.016964272
RC_EW_535,3,27,0.005799172
RC_EW_861,11,66,0.021010262
RC_EW_568,4,17,0.007725535
RC_EW_5571,37,15,0.071396547
RC_EW_864,18,18,0.034355589
RC_EW_5902,1,17,0.00195232
RC_EW_866,3,16,0.00574354
RC_EW_867,5,30,0.009568349
RC_EW_868,6,27,0.01147989
RC_EW_869,5,17,0.009569624
RC_EW_525,4,14,0.007699749
RC_EW_5908,1,16,0.001938819
RC_SC_225,67,0,0.12500465
RC_EW_5252,5,28,0.009703218
RC_EW_5253,15,56,0.029066986
RC_EW_5692,7,29,0.013117523
RC_EW_873,6,27,0.011479033
RC_SC_98,5,0,0.009221252
RC_EW_877,2,32,0.003832815
RC_EW_5258,4,16,0.00775656
RC_SC_233,29,100,0.054269214
RC_SC_234,10,0,0.018743485
RC_EW_5589,13,62,0.02531354
RC_EW_5919,1,31,0.001923417
RC_EW_5262,12,49,0.023228612
RC_EW_5263,7,32,0.013570169
RC_EW_993,12,22,0.023118266
RC_EW_5922,1,25,0.001877
RC_EW_666,6,62,0.011538742
RC_EW_996,6,12,0.01155804
RC_EW_5704,63,5,0.117877419
RC_SC_168,100,0,0.185985471
RC_EW_5927,1,19,0.001878074
RC_EW_5928,1,19,0.001880825
RC_SC_245,8,0,0.014997551
RC_EW_5272,4,15,0.007761015
RC_EW_893,2,17,0.003833727
RC_SC_359,11,0,0.020389268
RC_SC_141,5,0,0.009418029
RC_EW_5276,6,18,0.011631308
RC_SC_251,63,112,0.118191133
RC_SC_252,6,0,0.011255497
RC_EW_5279,2,26,0.003882796
RC_SC_254,40,0,0.074702203
RC_SC_255,103,0,0.192159371
RC_SC_256,66,0,0.12319747
RC_EW_5282,5,35,0.009681469
RC_EW_5720,5,0,0.009373218
RC_EW_5721,3,10,0.005626794
RC_EW_5722,9,0,0.016870365
RC_SC_371,5,0,0.009203541
RC_SC_370,5,0,0.009167862
RC_NI_244,101,0,0.20034874
RC_EW_5616,13,57,0.025896608
RC_EW_909,11,44,0.020995305
RC_NI_273,4,0,0.007898115
RC_EW_5949,1,15,0.001940839
RC_SC_266,3,0,0.005630194
RC_EW_912,14,25,0.026693889
RC_SC_269,18,0,0.033719111
RC_EW_5622,10,48,0.019956072
RC_SC_270,12,0,0.02251434
RC_NI_307,2,0,0.003949433
RC_EW_5406,14,32,0.027191082
RC_EW_918,12,49,0.022898297
RC_EW_919,22,35,0.041884411
RC_SC_274,7,0,0.013157758
RC_EW_5629,7,25,0.014122399
RC_SC_277,9,0,0.016873714
RC_EW_5850,1,18,0.001885624
RC_SC_278,5,0,0.00937242
RC_EW_5340,4,16,0.007743337
RC_EW_5341,3,17,0.005816511
RC_EW_961,32,12,0.061216312
RC_EW_5307,15,34,0.029016512
RC_EW_5636,4,20,0.007874922
RC_SC_286,14,0,0.026249832
RC_EW_531,11,69,0.021190385
RC_EW_5639,7,17,0.01376544
RC_EW_602,3,15,0.005789363
RC_EW_932,4,20,0.007609925
RC_EW_5313,5,6,0.009704552
RC_EW_934,7,43,0.013328297
RC_EW_5753,56,15,0.104418009
RC_EW_825,5,22,0.009550257
RC_SC_294,67,0,0.125256173
RC_EW_609,6,41,0.011501572
RC_EW_939,8,74,0.015312651
RC_EW_532,8,57,0.015449728
RC_EW_5649,7,22,0.0139427
RC_EW_5321,3,23,0.005829373
RC_EW_5322,7,23,0.013568689
RC_EW_614,20,9,0.038175653
RC_SC_300,8,0,0.014988407
RC_EW_945,95,25,0.181087897
RC_SC_301,10,0,0.018705959
RC_SC_6,8,0,0.014985135
RC_EW_5328,5,19,0.009708766
RC_EW_949,3,13,0.005748384
RC_EW_5658,71,1,0.132199011
RC_EW_621,3,23,0.005750647
RC_SC_306,30,0,0.05611324
RC_SC_345,51,0,0.094687165
RC_EW_5551,3,15,0.005802936
RC_SC_67,15,0,0.028474239
RC_EW_5335,24,63,0.046477698
RC_EW_956,31,2,0.059294227
RC_EW_5775,7,10,0.013086483
RC_EW_847,5,21,0.009569896
RC_EW_5887,1,24,0.001931172
RC_SC_203,12,0,0.022530449
RC_SC_389,80,0,0.144276433
RC_SC_354,18,0,0.033708636
RC_EW_999,5,17,0.00965582
RC_EW_963,3,13,0.005750764
RC_EW_5672,6,16,0.011236225
RC_EW_964,20,16,0.038248955
RC_EW_5455,71,97,0.13775642
RC_EW_5456,32,75,0.061978486
RC_SC_324,19,0,0.035027927
RC_EW_5349,5,28,0.009679807
RC_SC_107,32,117,0.056282707
RC_EW_641,26,93,0.049818117
RC_SC_84,5,0,0.009493952
RC_EW_789,57,12,0.108326856
RC_SC_86,7,0,0.013298305
RC_SC_33,25,0,0.047351044
RC_EW_5355,7,16,0.013538989
RC_EW_976,10,12,0.019220006
RC_SC_333,8,0,0.014822933
RC_EW_978,18,13,0.034530911
RC_EW_65,7,28,0.014463951
RC_EW_536,9,25,0.017369585
RC_EW_5360,9,27,0.017398512
RC_EW_569,7,31,0.013518234
RC_EW_5691,4,26,0.007503337
RC_SC_95,17,0,0.031559968
RC_SC_339,23,0,0.042636027
RC_SC_34,6,0,0.011332423
RC_EW_5401,20,60,0.038650985
RC_SC_343,12,0,0.022206877
RC_EW_988,23,51,0.044315348
RC_NI_305,3,0,0.005926935
RC_EW_989,14,17,0.026993922
RC_EW_5370,66,116,0.127388466
RC_EW_570,2,15,0.00386685
RC_EW_5700,5,17,0.009395541
RC_SC_238,5,0,0.009392562
RC_SC_130,7,0,0.012634765
RC_EW_5812,4,8,0.007475677
RC_EW_5961,1,20,0.001970265
RC_SC_201,10,0,0.018622889
RC_EW_921,4,40,0.007592699
RC_SC_74,4,0,0.007585735
RC_SC_356,16,0,0.029789077
RC_SC_137,3,0,0.005765132
RC_EW_5381,5,13,0.009683147
RC_EW_673,9,11,0.017351301
RC_EW_5820,1,17,0.002014177
RC_EW_892,4,17,0.007660055
RC_EW_5494,25,71,0.048451519
RC_EW_5386,8,14,0.015481418
RC_EW_5387,26,77,0.050320223
RC_NI_167,11,0,0.021657881
RC_SC_179,37,0,0.06905584
RC_NI_204,14,0,0.027954928
RC_EW_5719,5,0,0.009386469
RC_NI_21,11,0,0.022186865
RC_EW_561,70,14,0.134619891
RC_EW_901,3,16,0.005746508
RC_EW_684,19,37,0.036618607
RC_SC_152,19,0,0.035933918
RC_EW_795,3,18,0.005723502
RC_SC_261,15,0,0.028047674
RC_EW_5398,6,35,0.01161353
RC_NI_266,28,0,0.05522277
RC_EW_8,7,34,0.014738114
RC_EW_5948,1,20,0.001949396
RC_SC_378,4,0,0.00725618
RC_EW_838,3,15,0.005731933
RC_NI_300,121,0,0.237420019
RC_NI_303,3,0,0.005920932
RC_EW_5951,1,25,0.001944035
RC_EW_805,38,4,0.072204766
RC_EW_5917,1,43,0.001913457
RC_EW_5407,26,55,0.050471226
RC_NI_326,12,0,0.023565634
RC_EW_5518,16,53,0.030887852
RC_EW_541,5,17,0.009638668
RC_EW_5410,16,34,0.03111085
RC_SC_200,5,0,0.009311988
RC_SC_388,17,0,0.030910308
RC_SC_73,4,0,0.007595068
RC_EW_667,15,83,0.028774265
RC_EW_5451,3,12,0.005845635
RC_SC_392,10,0,0.018188009
RC_SC_40,9,0,0.017092383
RC_SC_172,10,0,0.018693705
RC_SC_42,17,109,0.032233613
RC_NI_435,7,0,0.013805545
RC_EW_711,4,0,0.007732037
RC_NI_437,218,0,0.428217506
RC_SC_213,4,0,0.007495993
RC_NI_446,4,0,0.007901844
RC_EW_557,12,34,0.023138017
RC_SC_292,4,0,0.007496148
RC_SC_5,14,0,0.026369442
RC_NI_462,10,0,0.019750284
RC_NI_465,36,0,0.070909683
RC_EW_5758,4,10,0.007487585
RC_SC_52,7,0,0.013282844
RC_SC_53,12,0,0.022752619
RC_NI_477,41,0,0.0807262
RC_SC_56,12,0,0.022756545
RC_EW_5872,1,31,0.001880732
RC_SC_189,8,0,0.014957962
RC_SC_299,4,0,0.007498684
RC_SC_191,4,0,0.007493316
RC_EW_5546,8,16,0.015458886
RC_SC_228,38,0,0.071064176
RC_EW_5439,5,15,0.009724423
RC_NI_513,8,0,0.01570481
RC_EW_73,23,43,0.047403607
RC_EW_5806,4,15,0.007467334
RC_SC_27,9,0,0.017043074
RC_SC_309,9,0,0.016869687
RC_SC_235,5,0,0.009344519
RC_EW_5884,1,36,0.001931444
RC_EW_5555,16,111,0.03085527
RC_SC_20,17,0,0.03229421
RC_EW_883,2,12,0.003832409
RC_EW_5960,1,29,0.002010333
RC_SC_276,71,0,0.132555445
RC_NI_380,12,0,0.023708526
RC_EW_669,4,30,0.007692491
RC_SC_76,7,0,0.013284282
RC_EW_744,7,19,0.013243904
RC_EW_5783,5,26,0.009369976
RC_EW_5894,1,24,0.001920277
RC_SC_79,3,0,0.005696036
RC_SC_105,6,0,0.010705966
RC_EW_749,92,10,0.173568505
RC_EW_5495,22,41,0.042661668
RC_EW_750,14,76,0.026562423
RC_EW_5825,1,31,0.001938471
RC_EW_5606,3,9,0.005818584
RC_SC_147,37,0,0.069731047
RC_EW_5792,31,106,0.057823048
RC_SC_88,5,0,0.009416016
RC_EW_5794,27,56,0.05039143
RC_SC_114,11,0,0.020013196
RC_SC_115,76,0,0.137522174
RC_EW_5797,3,19,0.005616244
RC_SC_117,33,104,0.06002871
RC_EW_5799,8,28,0.01493647
RC_SC_94,8,0,0.014898288
RC_SC_227,4,0,0.007487455
RC_EW_5581,9,25,0.017409248
RC_EW_872,2,28,0.003830198
RC_EW_551,54,44,0.103821786
RC_EW_5510,10,46,0.019300182
RC_EW_5914,1,33,0.001937041
RC_EW_5620,9,59,0.017949086
RC_SC_162,26,0,0.048400313
RC_EW_5916,1,24,0.001935472
RC_EW_878,4,15,0.00765701
RC_EW_5955,1,29,0.001945751
RC_EW_881,5,9,0.009565875
RC_SC_348,118,0,0.219040525
RC_SC_239,6,0,0.011259489
RC_EW_810,3,12,0.005727289
RC_EW_882,3,11,0.005742437
RC_SC_273,7,0,0.013130523
RC_EW_5559,48,24,0.092385295
RC_EW_850,6,25,0.011469861
RC_EW_5489,13,0,0.025207677
RC_EW_670,82,75,0.157800547
RC_EW_5490,4,15,0.007778197
RC_SC_14,34,0,0.064778418
RC_SC_248,10,0,0.018848346
RC_SC_139,18,0,0.034486505
RC_SC_175,13,0,0.024277292
RC_SC_288,9,0,0.016851455
RC_EW_5824,1,26,0.001962934
RC_SC_178,18,0,0.033656033
RC_SC_363,10,0,0.018247745
RC_EW_788,4,23,0.007631082
RC_EW_55,8,63,0.016519615
RC_EW_5829,1,26,0.001961167
RC_NI_205,17,0,0.033876949
RC_EW_683,4,48,0.007726844
RC_SC_185,7,0,0.013115935
RC_SC_37,81,0,0.153394647
RC_SC_369,12,0,0.021952818
RC_SC_188,7,0,0.013115955
RC_EW_5945,1,26,0.001914071
RC_EW_5837,1,15,0.001941033
RC_EW_5617,4,8,0.007975558
RC_EW_5728,5,24,0.009413454
RC_SC_302,11,0,0.020579305
RC_SC_304,7,0,0.013100287
RC_SC_16,9,0,0.017135948
RC_SC_192,9,0,0.016828069
RC_SC_379,11,0,0.019884992
RC_SC_380,93,0,0.167878536
RC_EW_659,7,38,0.013473682
RC_SC_284,8,0,0.01499687
RC_EW_5847,1,67,0.002028769
RC_EW_5627,17,35,0.033993423
RC_SC_1656,25,117,0.046790485
RC_EW_955,12,55,0.022805755
RC_EW_5957,1,15,0.001965746
RC_NI_323,11,0,0.021624494
RC_NI_35,64,0,0.126686993
RC_EW_5888,1,21,0.001945269
RC_EW_5890,1,18,0.001907441
RC_EW_5744,9,0,0.016797534
RC_EW_5526,3,21,0.005808584
RC_EW_927,5,23,0.009515725
RC_EW_611,4,15,0.007666565
RC_EW_929,6,26,0.011424731
RC_SC_8,77,0,0.146017809
RC_SC_212,23,0,0.042978166
RC_EW_968,23,54,0.043878869
RC_EW_640,5,36,0.009601465
RC_SC_290,4,0,0.007495049
RC_SC_143,45,0,0.085322603
RC_EW_606,5,15,0.00964421
RC_SC_293,5,0,0.009380764
